SKU,customer_ID,payment_ID,shipping_ID,invoice_ID,quantity_purchased,unit_price_USD,purchase_date
ACC_008,1113,PAY002,DEL_500,INV_PAPR,48,23,2022-11-06
FTW_002,1263,PAY005,DEL_200,INV_PAPR,70,27,2023-07-30
OTW_001,1306,PAY003,DEL_200,INV_ELCT,29,52,2021-08-26
ACC_002,1123,PAY001,DEL_400,INV_ELCT,29,6,2023-05-04
CLT_001,1029,PAY003,DEL_200,INV_PAPR,53,20,2021-06-15
CLT_008,1296,PAY006,DEL_600,INV_PAPR,79,12,2021-10-21
CLT_007,1302,PAY006,DEL_200,INV_PAPR,65,15,2022-11-20
CLT_002,1451,PAY006,DEL_600,INV_PAPR,99,25,2021-08-08
ACC_008,1092,PAY006,DEL_400,INV_PAPR,60,23,2023-05-20
FTW_003,1048,PAY005,DEL_300,INV_ELCT,86,31,2021-09-21
ACC_002,1323,PAY006,DEL_300,INV_PAPR,73,6,2022-04-09
ACC_002,1295,PAY003,DEL_300,INV_PAPR,45,6,2023-02-21
ACC_002,1122,PAY003,DEL_400,INV_ELCT,70,6,2022-03-22
ACC_002,1265,PAY005,DEL_500,INV_ELCT,65,6,2022-04-06
CLT_008,1450,PAY002,DEL_600,INV_ELCT,55,12,2023-09-18
CLT_011,1256,PAY005,DEL_200,INV_ELCT,65,20,2021-04-21
ACC_007,1026,PAY001,DEL_200,INV_PAPR,21,16,2021-03-06
CLT_001,1113,PAY001,DEL_600,INV_PAPR,26,20,2022-07-14
ACC_008,1196,PAY002,DEL_400,INV_PAPR,71,23,2021-11-28
FTW_001,1649,PAY004,DEL_300,INV_ELCT,41,35,2021-09-30
OTW_002,1507,PAY005,DEL_100,INV_ELCT,44,48,2022-08-23
CLT_004,1168,PAY006,DEL_600,INV_PAPR,81,50,2021-06-27
ACC_008,1652,PAY002,DEL_100,INV_PAPR,77,23,2023-06-17
FTW_002,1440,PAY005,DEL_300,INV_PAPR,26,27,2021-04-03
ACC_001,1568,PAY005,DEL_200,INV_ELCT,31,20,2022-09-03
CLT_001,1045,PAY003,DEL_300,INV_PAPR,82,20,2023-01-07
FTW_003,1539,PAY005,DEL_600,INV_ELCT,60,31,2022-10-16
CLT_006,1275,PAY003,DEL_300,INV_ELCT,70,15,2023-11-07
CLT_003,1126,PAY003,DEL_100,INV_ELCT,26,30,2022-07-01
CLT_002,1042,PAY005,DEL_300,INV_PAPR,100,25,2021-02-24
CLT_002,1359,PAY004,DEL_300,INV_PAPR,82,25,2021-02-25
FTW_004,1339,PAY003,DEL_100,INV_ELCT,24,34,2022-02-14
CLT_001,1650,PAY003,DEL_100,INV_ELCT,74,20,2022-10-21
ACC_001,1196,PAY003,DEL_400,INV_PAPR,58,20,2023-04-13
CLT_010,1579,PAY005,DEL_600,INV_PAPR,56,26,2021-07-02
FTW_001,1034,PAY003,DEL_100,INV_ELCT,37,35,2021-01-22
ACC_004,1449,PAY002,DEL_300,INV_PAPR,64,20,2022-02-26
CLT_003,1076,PAY006,DEL_400,INV_PAPR,58,30,2022-04-29
ACC_002,1540,PAY002,DEL_400,INV_ELCT,44,6,2023-02-12
ACC_006,1311,PAY004,DEL_300,INV_PAPR,39,25,2023-11-30
CLT_001,1091,PAY005,DEL_400,INV_PAPR,48,20,2023-05-16
ACC_004,1215,PAY002,DEL_200,INV_PAPR,32,20,2023-10-09
ACC_004,1148,PAY005,DEL_200,INV_ELCT,79,20,2023-06-11
OTW_001,1461,PAY005,DEL_400,INV_ELCT,27,52,2021-03-20
ACC_002,1343,PAY003,DEL_600,INV_ELCT,98,6,2022-08-18
FTW_001,1556,PAY001,DEL_300,INV_ELCT,67,35,2022-03-22
CLT_009,1288,PAY005,DEL_100,INV_ELCT,37,4,2023-01-04
FTW_003,1373,PAY002,DEL_600,INV_PAPR,49,31,2023-03-01
FTW_004,1501,PAY005,DEL_100,INV_PAPR,74,34,2022-07-01
ACC_006,1442,PAY006,DEL_500,INV_ELCT,93,25,2022-06-21
ACC_004,1566,PAY001,DEL_400,INV_PAPR,60,20,2023-05-31
OTW_001,1092,PAY006,DEL_500,INV_PAPR,76,52,2021-01-26
ACC_008,1206,PAY004,DEL_200,INV_PAPR,64,23,2021-04-07
FTW_003,1159,PAY001,DEL_600,INV_PAPR,38,31,2022-10-05
FTW_003,1649,PAY001,DEL_400,INV_ELCT,91,31,2022-08-24
FTW_001,1173,PAY006,DEL_100,INV_ELCT,70,35,2023-02-25
FTW_002,1476,PAY004,DEL_500,INV_PAPR,22,27,2023-04-16
ACC_003,1444,PAY002,DEL_500,INV_PAPR,59,8,2023-06-26
ACC_001,1430,PAY001,DEL_400,INV_ELCT,22,20,2023-09-26
ACC_004,1046,PAY001,DEL_600,INV_ELCT,74,20,2022-05-31
CLT_010,1234,PAY003,DEL_200,INV_PAPR,71,26,2023-03-19
OTW_001,1078,PAY006,DEL_600,INV_PAPR,80,52,2021-05-25
CLT_011,1615,PAY005,DEL_200,INV_ELCT,59,20,2023-01-08
ACC_001,1309,PAY005,DEL_500,INV_ELCT,96,20,2023-05-10
ACC_008,1271,PAY003,DEL_600,INV_ELCT,43,23,2021-10-06
ACC_002,1303,PAY001,DEL_200,INV_ELCT,76,6,2023-04-25
OTW_002,1234,PAY006,DEL_600,INV_PAPR,59,48,2022-11-19
CLT_008,1462,PAY006,DEL_300,INV_ELCT,48,12,2022-05-27
ACC_002,1231,PAY002,DEL_300,INV_ELCT,22,6,2021-11-09
FTW_001,1624,PAY004,DEL_200,INV_ELCT,40,35,2022-01-29
CLT_004,1588,PAY004,DEL_200,INV_PAPR,73,50,2023-09-15
FTW_003,1510,PAY005,DEL_300,INV_ELCT,26,31,2022-02-20
CLT_010,1439,PAY005,DEL_400,INV_ELCT,41,26,2021-04-17
ACC_006,1561,PAY005,DEL_500,INV_PAPR,98,25,2022-07-11
CLT_006,1339,PAY004,DEL_300,INV_ELCT,63,15,2021-01-13
FTW_001,1186,PAY004,DEL_400,INV_ELCT,55,35,2021-05-23
CLT_007,1626,PAY005,DEL_500,INV_PAPR,90,15,2023-06-29
ACC_004,1095,PAY006,DEL_200,INV_ELCT,46,20,2021-01-30
CLT_010,1558,PAY004,DEL_600,INV_PAPR,88,26,2021-03-16
ACC_002,1273,PAY001,DEL_100,INV_PAPR,95,6,2023-04-27
ACC_002,1100,PAY001,DEL_600,INV_ELCT,31,6,2023-06-13
CLT_003,1210,PAY002,DEL_400,INV_PAPR,42,30,2023-10-10
FTW_004,1635,PAY003,DEL_400,INV_PAPR,44,34,2022-04-07
CLT_011,1114,PAY001,DEL_400,INV_ELCT,99,20,2021-10-28
CLT_005,1603,PAY005,DEL_600,INV_PAPR,20,45,2021-03-01
ACC_007,1624,PAY005,DEL_600,INV_ELCT,37,16,2023-04-05
CLT_010,1086,PAY006,DEL_600,INV_PAPR,50,26,2022-08-20
ACC_004,1452,PAY006,DEL_400,INV_PAPR,73,20,2021-01-03
CLT_006,1016,PAY001,DEL_300,INV_ELCT,84,15,2023-11-01
CLT_002,1112,PAY001,DEL_600,INV_ELCT,64,25,2022-05-05
FTW_002,1538,PAY002,DEL_300,INV_PAPR,21,27,2021-12-02
CLT_006,1221,PAY001,DEL_600,INV_ELCT,36,15,2022-06-26
CLT_002,1559,PAY003,DEL_100,INV_ELCT,81,25,2021-11-14
ACC_008,1246,PAY001,DEL_400,INV_PAPR,54,23,2021-12-19
CLT_009,1159,PAY002,DEL_600,INV_PAPR,63,4,2023-03-27
FTW_002,1507,PAY002,DEL_600,INV_PAPR,59,27,2023-12-01
ACC_005,1048,PAY006,DEL_500,INV_ELCT,53,26,2021-05-16
CLT_006,1406,PAY001,DEL_400,INV_PAPR,63,15,2021-03-19
FTW_003,1115,PAY001,DEL_300,INV_PAPR,33,31,2022-02-24
CLT_005,1206,PAY001,DEL_400,INV_ELCT,64,45,2021-01-16
CLT_006,1535,PAY001,DEL_300,INV_PAPR,98,15,2022-10-22
ACC_005,1518,PAY001,DEL_200,INV_PAPR,85,26,2022-08-18
ACC_006,1528,PAY005,DEL_200,INV_PAPR,82,25,2021-03-02
OTW_002,1132,PAY002,DEL_500,INV_PAPR,85,48,2021-10-22
CLT_006,1443,PAY001,DEL_100,INV_ELCT,37,15,2023-04-16
CLT_005,1274,PAY004,DEL_100,INV_PAPR,56,45,2023-12-09
CLT_008,1639,PAY004,DEL_200,INV_PAPR,33,12,2021-06-25
FTW_002,1028,PAY005,DEL_400,INV_PAPR,57,27,2023-11-10
CLT_001,1188,PAY003,DEL_500,INV_PAPR,31,20,2022-08-01
CLT_009,1089,PAY005,DEL_100,INV_ELCT,69,4,2021-03-23
OTW_002,1150,PAY001,DEL_300,INV_ELCT,92,48,2021-12-24
ACC_004,1288,PAY001,DEL_400,INV_PAPR,46,20,2023-05-19
ACC_002,1130,PAY004,DEL_300,INV_PAPR,81,6,2023-05-29
CLT_001,1109,PAY006,DEL_200,INV_PAPR,97,20,2023-03-06
CLT_006,1448,PAY004,DEL_200,INV_PAPR,93,15,2022-07-05
ACC_004,1088,PAY006,DEL_600,INV_ELCT,56,20,2021-12-24
ACC_007,1158,PAY001,DEL_300,INV_ELCT,53,16,2022-08-14
OTW_001,1585,PAY006,DEL_600,INV_PAPR,66,52,2022-06-05
CLT_003,1602,PAY005,DEL_300,INV_ELCT,50,30,2022-04-21
CLT_007,1194,PAY004,DEL_500,INV_ELCT,97,15,2022-04-12
FTW_002,1491,PAY003,DEL_100,INV_ELCT,79,27,2023-03-30
CLT_006,1350,PAY004,DEL_600,INV_PAPR,76,15,2021-12-17
CLT_003,1502,PAY006,DEL_500,INV_ELCT,38,30,2022-08-04
CLT_009,1273,PAY003,DEL_200,INV_ELCT,45,4,2023-05-17
ACC_004,1224,PAY006,DEL_400,INV_PAPR,77,20,2022-02-25
ACC_006,1121,PAY002,DEL_500,INV_PAPR,51,25,2023-10-19
OTW_001,1034,PAY002,DEL_500,INV_PAPR,26,52,2021-09-13
ACC_008,1098,PAY001,DEL_600,INV_PAPR,76,23,2021-12-30
ACC_003,1248,PAY003,DEL_300,INV_PAPR,94,8,2022-05-27
OTW_002,1621,PAY002,DEL_500,INV_PAPR,32,48,2023-02-21
FTW_002,1084,PAY006,DEL_200,INV_ELCT,20,27,2021-05-08
CLT_005,1581,PAY006,DEL_600,INV_ELCT,20,45,2021-05-14
OTW_002,1326,PAY001,DEL_600,INV_PAPR,59,48,2022-05-25
CLT_010,1496,PAY002,DEL_200,INV_ELCT,97,26,2021-08-07
CLT_011,1191,PAY002,DEL_400,INV_PAPR,68,20,2021-01-14
FTW_001,1129,PAY001,DEL_600,INV_PAPR,66,35,2022-04-03
FTW_003,1086,PAY006,DEL_300,INV_PAPR,85,31,2021-05-01
CLT_008,1349,PAY002,DEL_400,INV_PAPR,32,12,2022-04-23
OTW_001,1638,PAY001,DEL_100,INV_PAPR,44,52,2022-02-02
CLT_001,1250,PAY002,DEL_400,INV_PAPR,95,20,2022-06-14
ACC_008,1204,PAY006,DEL_400,INV_ELCT,85,23,2021-02-24
ACC_003,1422,PAY001,DEL_300,INV_PAPR,44,8,2022-04-28
ACC_008,1629,PAY003,DEL_200,INV_PAPR,30,23,2023-03-24
FTW_004,1136,PAY006,DEL_100,INV_PAPR,21,34,2022-05-16
CLT_003,1366,PAY002,DEL_600,INV_PAPR,22,30,2021-07-25
FTW_001,1227,PAY004,DEL_300,INV_PAPR,70,35,2023-01-03
ACC_004,1489,PAY005,DEL_500,INV_PAPR,29,20,2023-11-06
CLT_006,1395,PAY005,DEL_300,INV_ELCT,83,15,2023-09-14
CLT_010,1092,PAY003,DEL_200,INV_ELCT,99,26,2022-10-11
CLT_007,1503,PAY006,DEL_300,INV_ELCT,35,15,2022-06-12
ACC_002,1332,PAY006,DEL_300,INV_ELCT,40,6,2021-03-01
CLT_001,1333,PAY001,DEL_200,INV_PAPR,25,20,2023-06-10
CLT_011,1384,PAY001,DEL_100,INV_PAPR,64,20,2022-09-10
ACC_002,1111,PAY005,DEL_600,INV_PAPR,90,6,2021-11-09
CLT_009,1100,PAY006,DEL_400,INV_ELCT,88,4,2021-09-04
ACC_002,1193,PAY002,DEL_500,INV_ELCT,55,6,2021-03-21
ACC_004,1523,PAY002,DEL_300,INV_ELCT,90,20,2021-05-02
CLT_006,1538,PAY002,DEL_100,INV_PAPR,50,15,2021-09-23
ACC_002,1230,PAY004,DEL_600,INV_ELCT,34,6,2022-02-04
ACC_006,1106,PAY003,DEL_100,INV_ELCT,77,25,2021-06-14
ACC_005,1565,PAY001,DEL_600,INV_ELCT,89,26,2022-07-07
ACC_001,1265,PAY002,DEL_400,INV_ELCT,87,20,2023-10-23
CLT_002,1260,PAY002,DEL_100,INV_PAPR,77,25,2021-01-13
FTW_003,1477,PAY001,DEL_500,INV_ELCT,85,31,2022-02-09
CLT_005,1086,PAY002,DEL_200,INV_ELCT,66,45,2021-03-08
CLT_002,1086,PAY003,DEL_500,INV_ELCT,32,25,2021-07-22
OTW_002,1251,PAY001,DEL_600,INV_PAPR,92,48,2021-12-14
CLT_006,1369,PAY001,DEL_400,INV_ELCT,80,15,2023-03-30
CLT_002,1627,PAY002,DEL_100,INV_ELCT,78,25,2022-07-26
CLT_004,1575,PAY005,DEL_100,INV_ELCT,24,50,2021-10-03
CLT_011,1060,PAY006,DEL_300,INV_ELCT,59,20,2022-01-19
ACC_008,1515,PAY003,DEL_200,INV_ELCT,41,23,2021-11-27
ACC_006,1008,PAY001,DEL_200,INV_PAPR,26,25,2022-04-13
CLT_009,1262,PAY004,DEL_500,INV_PAPR,52,4,2021-09-07
CLT_008,1472,PAY005,DEL_400,INV_ELCT,46,12,2021-12-04
CLT_005,1614,PAY005,DEL_600,INV_ELCT,52,45,2021-03-05
CLT_009,1030,PAY004,DEL_600,INV_ELCT,42,4,2021-08-23
FTW_002,1356,PAY003,DEL_100,INV_ELCT,37,27,2022-09-17
ACC_002,1365,PAY003,DEL_500,INV_PAPR,52,6,2021-03-22
FTW_002,1192,PAY003,DEL_300,INV_PAPR,34,27,2023-09-04
CLT_007,1290,PAY004,DEL_300,INV_PAPR,88,15,2021-02-24
ACC_004,1303,PAY005,DEL_500,INV_PAPR,88,20,2022-04-04
OTW_002,1333,PAY005,DEL_300,INV_ELCT,51,48,2023-01-08
ACC_008,1291,PAY003,DEL_300,INV_PAPR,97,23,2021-11-27
FTW_004,1642,PAY002,DEL_500,INV_ELCT,56,34,2022-11-06
CLT_010,1286,PAY006,DEL_100,INV_PAPR,53,26,2022-11-12
CLT_008,1267,PAY005,DEL_200,INV_ELCT,71,12,2023-02-03
ACC_006,1268,PAY006,DEL_600,INV_PAPR,93,25,2021-02-14
CLT_001,1542,PAY004,DEL_300,INV_ELCT,72,20,2022-03-31
CLT_001,1342,PAY001,DEL_500,INV_PAPR,59,20,2021-11-17
FTW_001,1573,PAY005,DEL_600,INV_ELCT,87,35,2023-10-21
CLT_004,1581,PAY003,DEL_300,INV_PAPR,78,50,2021-07-12
CLT_003,1524,PAY003,DEL_600,INV_PAPR,68,30,2023-09-07
CLT_010,1212,PAY002,DEL_300,INV_PAPR,76,26,2022-09-01
ACC_003,1438,PAY003,DEL_200,INV_ELCT,99,8,2021-01-12
FTW_004,1116,PAY003,DEL_500,INV_ELCT,52,34,2021-06-14
ACC_008,1422,PAY003,DEL_400,INV_ELCT,58,23,2023-04-09
ACC_002,1307,PAY004,DEL_200,INV_ELCT,59,6,2021-02-18
CLT_010,1186,PAY003,DEL_300,INV_ELCT,71,26,2021-04-27
ACC_003,1137,PAY004,DEL_300,INV_PAPR,94,8,2022-03-28
ACC_004,1122,PAY005,DEL_200,INV_PAPR,40,20,2023-10-03
CLT_009,1609,PAY003,DEL_300,INV_PAPR,24,4,2023-04-07
CLT_005,1532,PAY002,DEL_100,INV_PAPR,38,45,2023-01-11
ACC_007,1407,PAY006,DEL_500,INV_PAPR,37,16,2023-01-31
OTW_001,1010,PAY006,DEL_200,INV_PAPR,29,52,2022-06-26
OTW_002,1151,PAY004,DEL_300,INV_ELCT,92,48,2021-03-26
CLT_003,1623,PAY001,DEL_100,INV_ELCT,24,30,2023-08-05
FTW_001,1200,PAY005,DEL_300,INV_PAPR,52,35,2023-02-13
CLT_009,1242,PAY005,DEL_400,INV_ELCT,29,4,2023-04-22
ACC_006,1455,PAY005,DEL_100,INV_PAPR,30,25,2023-12-16
FTW_003,1286,PAY004,DEL_500,INV_PAPR,31,31,2023-09-09
CLT_009,1602,PAY006,DEL_200,INV_ELCT,67,4,2021-09-16
CLT_005,1628,PAY002,DEL_500,INV_ELCT,65,45,2023-07-01
FTW_004,1191,PAY004,DEL_100,INV_PAPR,22,34,2021-11-02
ACC_008,1012,PAY003,DEL_500,INV_PAPR,56,23,2023-06-02
CLT_008,1528,PAY004,DEL_300,INV_PAPR,78,12,2021-07-17
OTW_001,1275,PAY005,DEL_300,INV_ELCT,90,52,2022-04-29
CLT_003,1271,PAY002,DEL_400,INV_ELCT,85,30,2022-10-02
ACC_008,1353,PAY006,DEL_200,INV_ELCT,58,23,2023-01-31
CLT_008,1370,PAY005,DEL_200,INV_PAPR,34,12,2022-09-29
OTW_001,1165,PAY003,DEL_100,INV_PAPR,40,52,2023-10-19
ACC_004,1530,PAY002,DEL_300,INV_PAPR,29,20,2023-08-16
CLT_011,1458,PAY002,DEL_500,INV_ELCT,76,20,2021-10-13
ACC_008,1571,PAY005,DEL_600,INV_PAPR,84,23,2022-03-22
CLT_006,1046,PAY006,DEL_500,INV_ELCT,65,15,2022-06-02
CLT_003,1159,PAY005,DEL_300,INV_ELCT,80,30,2023-03-07
CLT_001,1340,PAY003,DEL_600,INV_PAPR,98,20,2022-10-22
FTW_004,1386,PAY001,DEL_400,INV_ELCT,71,34,2021-08-15
ACC_007,1191,PAY004,DEL_300,INV_PAPR,69,16,2022-08-14
ACC_006,1632,PAY005,DEL_100,INV_ELCT,95,25,2023-07-16
CLT_005,1359,PAY002,DEL_200,INV_PAPR,67,45,2023-11-28
FTW_004,1108,PAY004,DEL_400,INV_PAPR,49,34,2021-07-06
FTW_003,1271,PAY003,DEL_300,INV_ELCT,97,31,2021-05-30
CLT_011,1577,PAY001,DEL_400,INV_ELCT,34,20,2021-02-16
ACC_002,1285,PAY004,DEL_200,INV_PAPR,74,6,2021-11-01
ACC_006,1113,PAY004,DEL_100,INV_PAPR,96,25,2022-04-16
ACC_002,1196,PAY006,DEL_300,INV_PAPR,68,6,2023-07-23
ACC_002,1319,PAY002,DEL_400,INV_PAPR,84,6,2021-05-17
CLT_011,1376,PAY002,DEL_200,INV_ELCT,57,20,2023-12-11
FTW_004,1346,PAY002,DEL_100,INV_PAPR,84,34,2021-03-27
ACC_008,1071,PAY002,DEL_100,INV_ELCT,32,23,2021-10-09
FTW_002,1629,PAY001,DEL_100,INV_PAPR,37,27,2022-09-14
ACC_004,1082,PAY005,DEL_600,INV_PAPR,58,20,2023-02-16
CLT_009,1177,PAY006,DEL_200,INV_ELCT,74,4,2021-04-05
CLT_003,1489,PAY001,DEL_600,INV_PAPR,99,30,2022-04-13
CLT_010,1321,PAY003,DEL_200,INV_PAPR,81,26,2022-12-25
CLT_005,1588,PAY002,DEL_400,INV_ELCT,76,45,2022-08-10
FTW_004,1007,PAY002,DEL_600,INV_ELCT,98,34,2021-01-27
ACC_003,1003,PAY005,DEL_200,INV_ELCT,91,8,2023-03-04
CLT_011,1613,PAY001,DEL_300,INV_ELCT,79,20,2022-12-10
ACC_001,1130,PAY003,DEL_200,INV_PAPR,83,20,2021-12-28
OTW_001,1063,PAY006,DEL_100,INV_ELCT,90,52,2021-05-20
OTW_001,1618,PAY006,DEL_500,INV_ELCT,20,52,2021-12-30
FTW_002,1020,PAY003,DEL_600,INV_ELCT,21,27,2023-09-27
ACC_001,1057,PAY006,DEL_100,INV_PAPR,60,20,2023-09-30
CLT_010,1212,PAY001,DEL_600,INV_ELCT,31,26,2021-11-26
CLT_007,1177,PAY001,DEL_400,INV_ELCT,40,15,2022-02-28
ACC_008,1651,PAY006,DEL_300,INV_ELCT,26,23,2022-08-19
CLT_006,1024,PAY006,DEL_200,INV_ELCT,98,15,2023-12-01
FTW_003,1360,PAY003,DEL_200,INV_PAPR,51,31,2023-11-20
ACC_005,1046,PAY004,DEL_100,INV_PAPR,95,26,2023-12-22
ACC_007,1046,PAY003,DEL_100,INV_ELCT,36,16,2021-03-03
ACC_002,1309,PAY004,DEL_600,INV_PAPR,52,6,2023-03-03
CLT_011,1549,PAY002,DEL_500,INV_PAPR,35,20,2022-08-16
CLT_007,1284,PAY004,DEL_200,INV_ELCT,68,15,2021-07-11
CLT_005,1505,PAY002,DEL_200,INV_PAPR,50,45,2021-07-30
ACC_008,1191,PAY003,DEL_200,INV_PAPR,100,23,2023-04-13
OTW_001,1614,PAY001,DEL_400,INV_PAPR,74,52,2022-04-24
CLT_003,1091,PAY003,DEL_600,INV_PAPR,45,30,2021-11-12
CLT_002,1472,PAY001,DEL_300,INV_PAPR,97,25,2021-01-27
CLT_001,1635,PAY002,DEL_200,INV_ELCT,60,20,2022-02-03
CLT_009,1442,PAY005,DEL_200,INV_PAPR,25,4,2023-01-16
CLT_009,1628,PAY003,DEL_500,INV_ELCT,55,4,2021-03-25
FTW_003,1607,PAY005,DEL_400,INV_ELCT,99,31,2023-03-18
ACC_002,1348,PAY005,DEL_300,INV_PAPR,45,6,2022-05-27
CLT_010,1395,PAY002,DEL_600,INV_ELCT,20,26,2023-10-08
CLT_005,1418,PAY004,DEL_100,INV_PAPR,88,45,2023-07-19
ACC_007,1623,PAY005,DEL_600,INV_ELCT,99,16,2023-02-25
CLT_008,1193,PAY003,DEL_600,INV_PAPR,86,12,2023-09-19
CLT_002,1383,PAY001,DEL_100,INV_PAPR,70,25,2021-10-02
ACC_005,1147,PAY004,DEL_200,INV_ELCT,50,26,2023-11-10
ACC_004,1559,PAY005,DEL_400,INV_PAPR,57,20,2021-11-29
CLT_005,1002,PAY001,DEL_300,INV_PAPR,69,45,2022-03-12
CLT_011,1192,PAY003,DEL_400,INV_PAPR,94,20,2023-08-11
OTW_002,1583,PAY004,DEL_200,INV_PAPR,24,48,2023-01-23
ACC_007,1117,PAY006,DEL_100,INV_ELCT,79,16,2022-04-09
ACC_005,1385,PAY002,DEL_300,INV_PAPR,31,26,2022-02-25
OTW_002,1375,PAY006,DEL_200,INV_ELCT,67,48,2021-11-18
CLT_008,1041,PAY003,DEL_100,INV_ELCT,63,12,2021-09-07
ACC_004,1024,PAY003,DEL_400,INV_PAPR,61,20,2023-02-18
ACC_001,1462,PAY006,DEL_100,INV_ELCT,50,20,2022-09-03
OTW_001,1236,PAY005,DEL_300,INV_PAPR,82,52,2021-09-23
ACC_002,1223,PAY002,DEL_100,INV_PAPR,51,6,2023-05-22
ACC_004,1247,PAY001,DEL_500,INV_PAPR,23,20,2022-05-19
OTW_001,1500,PAY003,DEL_100,INV_PAPR,91,52,2022-01-08
CLT_010,1338,PAY001,DEL_600,INV_PAPR,60,26,2022-04-21
CLT_001,1124,PAY002,DEL_400,INV_ELCT,34,20,2022-06-01
CLT_001,1588,PAY006,DEL_400,INV_ELCT,23,20,2023-06-25
ACC_002,1114,PAY005,DEL_300,INV_ELCT,82,6,2021-04-27
OTW_002,1099,PAY001,DEL_200,INV_ELCT,73,48,2022-06-25
CLT_007,1212,PAY006,DEL_100,INV_PAPR,32,15,2023-09-10
ACC_005,1406,PAY001,DEL_200,INV_ELCT,80,26,2021-07-25
CLT_005,1120,PAY003,DEL_300,INV_ELCT,58,45,2021-05-10
CLT_001,1159,PAY006,DEL_500,INV_PAPR,82,20,2022-09-21
ACC_002,1134,PAY003,DEL_400,INV_PAPR,60,6,2021-05-04
ACC_004,1052,PAY001,DEL_400,INV_ELCT,79,20,2022-10-17
CLT_003,1480,PAY005,DEL_500,INV_ELCT,41,30,2023-09-26
OTW_002,1134,PAY006,DEL_600,INV_PAPR,39,48,2023-06-16
ACC_007,1656,PAY002,DEL_600,INV_ELCT,36,16,2021-09-27
CLT_004,1148,PAY002,DEL_200,INV_PAPR,70,50,2023-10-09
ACC_004,1295,PAY005,DEL_600,INV_PAPR,47,20,2023-04-18
OTW_002,1509,PAY005,DEL_300,INV_PAPR,27,48,2022-12-01
ACC_005,1008,PAY001,DEL_200,INV_ELCT,52,26,2023-05-13
FTW_004,1373,PAY002,DEL_400,INV_ELCT,75,34,2021-06-07
ACC_005,1057,PAY003,DEL_200,INV_PAPR,30,26,2023-11-11
CLT_009,1033,PAY003,DEL_500,INV_ELCT,94,4,2021-04-27
ACC_007,1349,PAY005,DEL_500,INV_ELCT,68,16,2022-06-05
CLT_009,1612,PAY004,DEL_300,INV_PAPR,45,4,2021-09-06
ACC_005,1242,PAY002,DEL_500,INV_ELCT,67,26,2021-11-13
OTW_002,1486,PAY005,DEL_300,INV_PAPR,46,48,2023-04-01
CLT_007,1523,PAY003,DEL_400,INV_PAPR,31,15,2021-04-22
CLT_001,1038,PAY002,DEL_100,INV_ELCT,44,20,2022-06-05
OTW_001,1335,PAY006,DEL_400,INV_ELCT,100,52,2022-10-08
CLT_010,1504,PAY005,DEL_400,INV_ELCT,92,26,2023-12-05
ACC_004,1474,PAY003,DEL_300,INV_ELCT,78,20,2021-03-09
CLT_011,1468,PAY006,DEL_500,INV_ELCT,32,20,2022-08-13
FTW_002,1290,PAY006,DEL_100,INV_ELCT,97,27,2022-06-27
ACC_003,1092,PAY004,DEL_500,INV_ELCT,95,8,2022-04-22
CLT_007,1614,PAY004,DEL_200,INV_ELCT,64,15,2022-09-01
FTW_002,1303,PAY002,DEL_300,INV_ELCT,35,27,2023-04-07
ACC_001,1009,PAY004,DEL_200,INV_PAPR,54,20,2023-08-10
FTW_004,1395,PAY001,DEL_100,INV_PAPR,96,34,2023-03-12
ACC_008,1392,PAY005,DEL_300,INV_PAPR,58,23,2023-07-18
CLT_011,1122,PAY005,DEL_100,INV_ELCT,23,20,2023-06-07
CLT_004,1270,PAY005,DEL_200,INV_PAPR,35,50,2021-12-24
CLT_006,1644,PAY003,DEL_300,INV_PAPR,23,15,2021-10-03
ACC_005,1311,PAY001,DEL_200,INV_PAPR,94,26,2022-08-15
CLT_001,1336,PAY004,DEL_300,INV_ELCT,45,20,2021-12-02
OTW_002,1151,PAY001,DEL_100,INV_PAPR,23,48,2023-05-11
CLT_008,1178,PAY003,DEL_100,INV_PAPR,94,12,2022-03-09
ACC_003,1489,PAY002,DEL_600,INV_ELCT,99,8,2021-11-25
CLT_011,1505,PAY003,DEL_300,INV_PAPR,36,20,2023-07-26
OTW_002,1464,PAY003,DEL_500,INV_ELCT,50,48,2023-09-23
OTW_002,1303,PAY003,DEL_300,INV_ELCT,81,48,2022-06-19
CLT_007,1031,PAY002,DEL_100,INV_PAPR,31,15,2022-12-27
ACC_005,1531,PAY002,DEL_300,INV_ELCT,48,26,2023-11-29
ACC_004,1606,PAY006,DEL_100,INV_ELCT,91,20,2021-11-30
CLT_004,1523,PAY006,DEL_200,INV_ELCT,99,50,2022-11-16
FTW_003,1232,PAY005,DEL_500,INV_ELCT,70,31,2022-03-12
CLT_011,1640,PAY002,DEL_500,INV_ELCT,74,20,2023-07-02
ACC_006,1541,PAY005,DEL_600,INV_PAPR,79,25,2023-12-14
ACC_004,1469,PAY002,DEL_100,INV_ELCT,33,20,2021-05-29
CLT_006,1240,PAY001,DEL_100,INV_PAPR,49,15,2022-10-06
ACC_002,1522,PAY001,DEL_400,INV_ELCT,96,6,2023-11-02
CLT_002,1225,PAY003,DEL_300,INV_ELCT,66,25,2023-08-21
CLT_008,1619,PAY005,DEL_400,INV_PAPR,45,12,2021-08-07
CLT_001,1159,PAY001,DEL_600,INV_PAPR,28,20,2021-02-10
